beatmapset_id,beatmap_id,approved_str,version,star_rating,include,notes
1583033,3238341,graveyard,Muzukashii,3.62917,0,
2348027,5050799,graveyard,Muzukashii,3.60786,0,
562553,1189305,graveyard,Muzukashii,3.60267,0,
1043205,2180407,graveyard,Tonight I'll have a dream,3.59676,0,
2130459,4490178,graveyard,Present,3.59578,0,
2290727,4889457,graveyard,Muzukashii,3.58552,0,
832282,1751229,graveyard,[6] kagami nokuni no arisu (About) [Taiko Oni],3.58335,0,
2358039,5079784,graveyard,Vroom,3.57554,0,
832282,1743695,graveyard,[8] hiyama - Tsukikage SASURAI (lepidopodus) [Oni],3.55211,0,
2145700,4583620,graveyard,Muzukashii,3.53488,0,
1014955,2124176,wip,Univer Page,3.52006,0,
1132860,2384475,graveyard,Muzukashii,3.50051,0,
2000777,4162587,graveyard,Muzukashii,3.49347,0,
2474030,5511824,graveyard,Muzukashii,3.48981,0,
326018,724021,graveyard,Oni,3.48647,0,
982070,2056350,graveyard,muzukashii,3.46501,0,
2170055,4608596,graveyard,Muzukashii,3.44685,0,
1782462,3933127,graveyard,Fapu's Oni,3.43944,0,
1566855,3199222,graveyard,Neon's Oni,3.43193,0,
1984563,4121904,graveyard,Oni (IGTS Edit),3.43169,0,
2032811,4237468,graveyard,Muzukashii,3.42442,0,
2180212,5021553,graveyard,Oni,3.41303,0,
832282,1751230,graveyard,[7] kurokami kuronikuru (About) [Taiko Oni],3.40346,0,
2148499,4525859,graveyard,Harder,3.37758,0,
1729163,3533834,graveyard,Muzukashii,3.34203,0,
1988379,4130623,graveyard,Suck My Chocs,3.33167,0,
1848111,3893526,graveyard,Optimus Tie's Oni,3.28507,0,
2199177,4654082,graveyard,Maimai's Muzukashii,3.26526,0,
2409452,5233910,graveyard,Muzukashii,3.2599,0,
2277140,4852907,graveyard,Muzukashii,3.25655,0,
1995791,4147942,graveyard,Futsuu,3.25121,0,
2130459,4480105,graveyard,Past,3.24828,0,
2354820,5070017,graveyard,Emukko Map Map,3.22154,0,
2514119,5545829,pending,Muzukashii,3.21952,0,
1437918,3795031,graveyard,Muzukashii,3.21803,0,
2097771,4401363,graveyard,Muzukashii,3.19171,0,
2058751,4302963,graveyard,Futsuu,3.1894,0,
2552895,5669715,wip,Futsuu,3.17678,0,
2529895,5599365,pending,grassbg's FUTSUU,3.16074,0,
1045723,2186052,graveyard,Righteous Oni,3.14817,0,
2044241,4346301,pending,Durus,3.13519,0,
832282,1753062,graveyard,(8) mitsusegawaranbu (About) [Taiko Oni],3.11524,0,
1388989,2870402,graveyard,Muzukashii,3.08436,0,
1588533,3247453,graveyard,Muzukashii,3.08333,0,
2239844,4760287,graveyard,Intermediate,3.07597,0,
2393499,5186836,graveyard,futsuu,3.05089,0,
1696391,3466037,graveyard,Kantan,3.00271,0,
2202703,4662086,graveyard,Futsuu,2.99157,0,
2148499,4525858,graveyard,Hard,2.99076,0,
2490056,5469547,graveyard,49Leo's Muzukashii,2.9854,0,
2257577,4804970,graveyard,Futsuu,2.96692,0,
2144941,4517790,wip,Muzukashii,2.96497,0,
2003918,4204369,graveyard,Futsuu,2.90822,0,
832282,1751231,graveyard,[7] Ra-men de yo-men!! (About) [Taiko Oni],2.8947,0,
2322004,4974950,graveyard,tamu's futsuu,2.87021,0,
1782462,3933126,graveyard,Fapu's Muzukashii,2.83387,0,
1961615,4065496,graveyard,muzukashii,2.81316,0,
2340140,5033208,graveyard,FUTSUU,2.80475,0,
1848111,3893527,graveyard,Optimus Tie's Muzukashii,2.79033,0,
1692209,3980838,graveyard,m/u/z/u/k/a/s/h/i/i,2.77408,0,
1583033,3271090,graveyard,Futsuu,2.76137,0,
2058751,4302965,graveyard,Lite Futsuu,2.74393,0,
2159553,4553336,graveyard,Muzukashii,2.73405,0,
2275194,4850470,graveyard,Kantan,2.71878,0,
2159335,4598772,graveyard,Futsuu,2.66643,0,
2145700,4587038,graveyard,Futsuu,2.63997,0,
2529480,5596341,pending,NORMAL,2.63687,0,
2000027,4157895,graveyard,Futsuu,2.59438,0,
2016436,4198264,graveyard,Futsuu,2.5937,0,
326018,792641,graveyard,tasuke's Muzukashii,2.59055,0,
2000422,4327283,graveyard,skolodojko's Futsuu,2.589,0,
2063096,5397714,graveyard,Futsuu,2.58158,0,
2032811,4237465,graveyard,Futsuu,2.55851,0,
951022,3456979,graveyard,Yuemiao's Futsuu,2.54395,0,
2348027,5050795,graveyard,Futsuu,2.50579,0,
2148499,4525861,graveyard,Normal,2.48882,0,
1045723,2186051,graveyard,Muzukashii,2.48758,0,
2361737,5090633,graveyard,ler's Futsuu,2.48669,0,
1432715,2950305,graveyard,ULQUI'S TAIKO ONI,2.48211,0,
2290727,4889455,graveyard,Futsuu,2.47634,0,
925700,1966758,graveyard,Futsuu,2.4714,0,
1916310,4047343,graveyard,Futsuu,2.47077,0,
2199177,4654085,graveyard,uone's Futsuu,2.45766,0,
1132860,2377489,graveyard,Futsuu,2.44616,0,
2284587,4877230,graveyard,Futsuu,2.40394,0,
1502041,3092915,graveyard,Ph0eNiiXZ's Futsuu,2.39614,0,
2294746,4900417,graveyard,A fated accident,2.39068,0,
2239844,4760285,graveyard,Beginner,2.39034,0,
2091748,4384572,graveyard,I'd Still Die For You,2.38732,0,
2191052,4634374,graveyard,HiroK's Futsuu,2.32719,0,
2000777,4165742,graveyard,Futsuu,2.28595,0,
2097771,4403830,graveyard,Futsuu,2.28191,0,
2514119,5548446,pending,Green's Futsuu,2.26179,0,
962717,2018806,graveyard,Kqrth's Ura Futsuu is a joke,2.2372,0,
2187322,4624701,graveyard,takehirotei & Iyouka's Futsuu,2.20033,0,
2277140,4852903,graveyard,Futsuu,2.17203,0,
1476903,3030782,graveyard,Futsuu,2.16802,0,
2474030,5511820,graveyard,Futsuu,2.16219,0,
1588533,3244479,graveyard,Futsuu,2.12167,0,
1437918,3795071,graveyard,Futsuu,2.12151,0,
982070,2056348,graveyard,futsuu,2.08967,0,
2159553,4553331,graveyard,Futsuu,2.0869,0,
2144941,4517788,wip,Futsuu,2.08427,0,
1388989,2870244,graveyard,Futsuu,2.06148,0,
2044241,4342921,pending,Normalis,2.04921,0,
962717,2039959,graveyard,Vulkin's Futsuu is a joke,2.04002,0,
2202703,4662087,graveyard,Kantan,2.02652,0,
2552895,5669773,wip,Kantan,2.02015,0,
2116913,4494743,graveyard,Futsuu,1.97941,0,
2275194,4853137,graveyard,Shokyuu,1.96431,0,
562553,1189303,graveyard,Futsuu,1.94123,0,
1995791,4147910,graveyard,Kantan,1.9376,0,
1692209,3538831,graveyard,f/u/t/s/u/u,1.91152,0,
2257577,4804988,graveyard,Kantan,1.89122,0,
2091748,4384571,graveyard,Futsuu,1.88838,0,
547084,1257679,graveyard,myster's Futsuu,1.86113,0,
1961615,4065494,graveyard,futsuu,1.85719,0,
2340140,5033209,graveyard,KANTAN,1.83956,0,
1045723,2186050,graveyard,Futsuu,1.77103,0,
326018,788683,graveyard,tasuke's Futsuu,1.77005,0,
2322004,4974948,graveyard,kantan,1.75967,0,
951022,2289597,graveyard,-OvO-'s Kantan,1.75793,0,
2058751,4302964,graveyard,Kantan,1.74848,0,
1782462,3933124,graveyard,Fapu's Futsuu,1.74698,0,
2529895,5600482,pending,fua's KANTAN,1.72317,0,
2159553,4553334,graveyard,Kantan,1.70966,0,
2130459,4480106,graveyard,Primitive,1.70589,0,
1583033,3271170,graveyard,Kantan,1.69899,0,
2529480,5598002,pending,EASY,1.69288,0,
2239844,4760289,graveyard,Tap to the beat!,1.66923,0,
2393499,5188386,graveyard,kantan,1.66386,0,
2000027,4185111,graveyard,Kantan,1.59393,0,
2552895,5668607,wip,Vulkin's Shokyuu,1.56587,0,
925700,1966759,graveyard,Kantan,1.51156,0,
1588533,3244432,graveyard,Kantan,1.50827,0,
2032811,4237466,graveyard,Kantan,1.49178,0,
2000422,4301561,graveyard,Kantan,1.47876,0,
2091748,4384573,graveyard,Kantan,1.47771,0,
1132860,2376835,graveyard,Kantan,1.46012,0,
2003918,4204368,graveyard,[-E S I A-]'s Kantan,1.45748,0,
2145700,4587083,graveyard,Kantan,1.43911,0,
2514119,5548447,pending,Green's Kantan,1.43074,0,
2148499,4525857,graveyard,Easy,1.42444,0,
982070,2056349,graveyard,kantan,1.40052,0,
1986091,4328601,graveyard,Kantan,1.39726,0,
2490056,5469549,graveyard,Eloxrad's Kantan,1.38025,0,
1388989,2879066,graveyard,Kantan,1.36965,0,
2277140,4852906,graveyard,Kantan,1.3483,0,
2000777,4165743,graveyard,Kantan,1.33863,0,
1476903,3030633,graveyard,Kantan,1.3363,0,
2097771,4404174,graveyard,Kantan,1.33438,0,
814850,1907488,wip,-GN Jr.'s Simplicity Kantan,1.32582,0,
1692209,3538832,graveyard,k/a/n/t/a/n,1.31983,0,
2044241,4342863,pending,Facilis,1.30157,0,
562553,1189304,graveyard,Kantan,1.2958,0,
2348027,5050798,graveyard,Kantan,1.27876,0,
2116913,4446781,graveyard,Koxiuuu's Kantan,1.26389,0,
1437918,3795072,graveyard,Kantan,1.24631,0,
2159553,4553338,graveyard,Shokyuu,1.23807,0,
2474030,5511823,graveyard,Kantan,1.20425,0,
2257577,4805164,graveyard,Shokyuu,1.19675,0,
1961615,4065495,graveyard,kantan,1.1755,0,
1045723,2190813,graveyard,Kantan,1.15441,0,
2144941,4517789,wip,Kantan,1.13126,0,
962717,2015787,graveyard,Nifty's Kantan is a joke,1.12962,0,
547084,1248012,graveyard,Kantan,1.115,0,
1782462,3933125,graveyard,Fapu's Kantan,1.03368,0,
1014955,5645145,wip,asdf,0,0,
1228933,2555284,wip,asdf,0,0,
1232365,2561928,graveyard,Marathon,0,0,
1609660,3286641,graveyard,DELETE THIS,0,0,
1673407,3418111,graveyard,DELETE THIS,0,0,
1744551,3567868,graveyard,aaa,0,0,
1884123,3879268,graveyard,Please,0,0,
1949268,4035429,graveyard,blank,0,0,
1991895,4138887,graveyard,DELETE THIS,0,0,
2042850,4262909,graveyard,null,0,0,
2083172,4362918,graveyard,Delete this,0,0,
2288716,4883937,graveyard,DELETE THIS,0,0,
2315506,4956067,graveyard,Delete this,0,0,
2316299,4958863,graveyard,ura oni,0,0,
2332215,5120090,graveyard,Empty diff for file space,0,0,
2470987,5412838,graveyard,ATP1000,0,0,
2470987,5412840,graveyard,FUTSUU,0,0,
2470987,5412842,graveyard,HELLONI,0,0,
2470987,5412843,graveyard,INNERONI,0,0,
2470987,5412844,graveyard,KANTAN,0,0,
2470987,5412845,graveyard,MUZUKASHII,0,0,
2470987,5412846,graveyard,ONI,0,0,
2513141,5540035,graveyard,upload limit,0,0,
2533689,5602166,graveyard,Delete,0,0,
